dataset,construction,representation,model,rep_kind,model_name,labelling,h,edge_labels,norm,min_df,with_size,max_blocks,windows,calls,cross_section,extern,arch_weight,dim,n_features,n_train,cv_macro_f1,cv_macro_f1_foldmean,cv_macro_f1_foldstd,cv_balanced_acc,cv_auc,cv_macro_f1_at_oof_thr,cv_balanced_acc_at_oof_thr,oof_threshold_f1,oof_threshold_ba,seconds,stage
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d50,"SVM-RBF(C=10.0,gamma=scale)",wl_svd,SVM-RBF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,50,50,2017,0.8854593926577952,0.8838728113451022,0.037341049029437474,0.8795674013469138,0.9743319100891317,0.9297707755266447,0.9268584667127829,-0.20921027181313476,-0.20921027181313476,0.4,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d50,LR(C=10.0),wl_svd,LR,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,50,50,2017,0.8874403134848401,0.8866152622160886,0.027536121733898675,0.8821614428038707,0.9670278446994092,0.9260011740021973,0.9270736429485803,0.132290706573571,0.132290706573571,0.4,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d100,RF(n_estimators=400),wl_svd,RF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,100,100,2017,0.8847447388614064,0.882612611552552,0.04687378571546284,0.8785988598144217,0.9752169652299056,0.93297620771677,0.9338822563588802,0.3,0.3,14.8,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d100,"SVM-RBF(C=10.0,gamma=scale)",wl_svd,SVM-RBF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,100,100,2017,0.8957320928678583,0.8951981121582138,0.05033590064446086,0.8895907377811703,0.9774785519484133,0.9438924024852817,0.9440770380618435,-0.5172049465592864,-0.5172049465592864,0.5,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d100,LR(C=10.0),wl_svd,LR,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,100,100,2017,0.8834493725583333,0.8823976363466051,0.03010993490307235,0.8776665951069023,0.9651821991110687,0.9115879517970844,0.9131835945264731,0.030671692788274234,0.019252472468796338,0.3,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d300,RF(n_estimators=400),wl_svd,RF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,300,300,2017,0.8448932764016527,0.8436159119684031,0.03804989017506327,0.8384304757134111,0.9639552473184966,0.9160762262535962,0.917569611748523,0.2764000000000005,0.2764000000000005,71.7,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d300,"SVM-RBF(C=10.0,gamma=scale)",wl_svd,SVM-RBF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,300,300,2017,0.8464051357511135,0.8431635594757012,0.09194498089125838,0.8407154187438877,0.9437788723771356,0.9048815888524624,0.9033580413297395,-0.1224274813137639,-0.1224274813137639,1.1,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,wl_svd/dom_term/h1/el0/binary/df3/size0/d300,LR(C=10.0),wl_svd,LR,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,300,300,2017,0.8876985489123994,0.8861919178974562,0.06892892407887621,0.8812942776041791,0.9611758461942133,0.9306029127644843,0.9289356876495798,0.31526238417224406,0.09089242189200179,0.8,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d64/ep12,"SVM-RBF(C=10.0,gamma=scale)",graph2vec,SVM-RBF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,64,64,2017,0.802651870167064,0.8007227946799865,0.08307046350728904,0.7976414100454007,0.9443026500966057,0.8825434331590283,0.8866761682131528,-0.6402908353265643,-0.6766048533036061,243.9,4_embedding
balanced,b20000/w4/calls0/xs0/ext0,graph2vec/dom_term/h1/el0/binary/df3/size0/d64/ep12,RF(n_estimators=400),graph2vec,RF,dom_term,1,False,binary,3,False,20000,4,False,False,False,False,64,64,2017,0.7797754833785617,0.7754039787722435,0.0650904850047132,0.7761744746320636,0.9557129539075606,0.9137631372237082,0.9141133745199532,0.3325,0.3025,5.9,4_embedding
