family,file,machine,arch,dotnet,upx,n_exec,max_entropy,tag
hard_negative,clang-cpp.exe,0x8664,x64,0,0,1,6.35,plain
hard_negative,clang-extdef-mapping.exe,0x8664,x64,0,0,1,6.35,plain
hard_negative,clang-include-cleaner.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,clang-include-fixer.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,clang-installapi.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,clang-linker-wrapper.exe,0x8664,x64,0,0,1,6.33,plain
hard_negative,clang-move.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,clang-nvlink-wrapper.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,clang-offload-bundler.exe,0x8664,x64,0,0,1,6.37,plain
hard_negative,clang-query.exe,0x8664,x64,0,0,1,6.32,plain
hard_negative,clang-reorder-fields.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,clang-scan-deps.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,clang-sycl-linker.exe,0x8664,x64,0,0,1,6.33,plain
hard_negative,clang-tidy.exe,0x8664,x64,0,0,1,6.33,plain
hard_negative,clang64.exe,0x8664,x64,0,0,1,6.22,plain
hard_negative,clang_rt.asan_dynamic-x86_64.dll,0x8664,x64,0,0,1,6.39,plain
hard_negative,clangd.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,coupang.exe,0x14c,x86,0,0,1,6.64,plain
hard_negative,d3dcompiler_47.dll,0x8664,x64,0,0,1,6.33,plain
hard_negative,db_recover.exe,0x8664,x64,0,0,1,5.79,plain
hard_negative,dd.exe,0x8664,x64,0,0,1,6.30,plain
hard_negative,def_parser.exe,0x8664,x64,0,0,1,6.17,plain
hard_negative,dnsdomainname.exe,0x8664,x64,0,0,1,6.16,plain
hard_negative,dotNetFx40_Full_x86_x64.exe,0x14c,x86,0,0,1,6.56,plain
hard_negative,dt_socket.dll,0x8664,x64,0,0,1,6.20,plain
hard_negative,duckdb.exe,0x8664,x64,0,0,1,6.46,plain
hard_negative,dupeguru-win64.exe,0x8664,x64,0,0,1,6.47,plain
hard_negative,duplicacy_win_x64_3.2.5.exe,0x8664,x64,0,0,1,6.12,plain
hard_negative,eraser.exe,0x14c,x86,0,0,1,6.63,plain
hard_negative,f18-parse-demo.exe,0x8664,x64,0,0,1,6.29,plain
hard_negative,ffmpeg.exe,0x8664,x64,0,0,2,7.69,packed_other
hard_negative,ffplay.exe,0x8664,x64,0,0,2,7.69,packed_other
hard_negative,ffprobe.exe,0x8664,x64,0,0,2,7.69,packed_other
hard_negative,fir-lsp-server.exe,0x8664,x64,0,0,1,6.27,plain
hard_negative,formats.dll,0x8664,x64,0,0,1,5.75,plain
hard_negative,fribidi-0.dll,0x14c,x86,0,0,1,6.60,plain
hard_negative,gawk.exe,0x8664,x64,0,0,1,6.30,plain
hard_negative,generate-modmap.exe,0x8664,x64,0,0,1,6.22,plain
hard_negative,getopt.exe,0x8664,x64,0,0,1,6.14,plain
hard_negative,gio-2.0-0.dll,0x14c,x86,0,0,1,6.27,plain
hard_negative,girepository-1.0-1.dll,0x14c,x86,0,0,1,6.43,plain
hard_negative,girepository-2.0-0.dll,0x14c,x86,0,0,1,6.40,plain
hard_negative,glib-2.0-0.dll,0x14c,x86,0,0,1,6.60,plain
hard_negative,gmodule-2.0-0.dll,0x14c,x86,0,0,1,6.17,plain
hard_negative,gnupg-w32-2.5.21_20260702-bin.exe,0x14c,x86,0,0,1,5.97,plain
hard_negative,gpg-preset-passphrase.exe,0x8664,x64,0,0,1,6.13,plain
hard_negative,gpgex.dll,0x8664,x64,0,0,1,6.06,plain
hard_negative,gpgol.dll,0x8664,x64,0,0,1,6.21,plain
hard_negative,gpgolconfig.exe,0x8664,x64,0,0,1,6.06,plain
hard_negative,gspawn-win32-helper.exe,0x14c,x86,0,0,1,6.35,plain
hard_negative,gtk-3-vs17.dll,0x14c,x86,0,0,1,6.47,plain
hard_negative,harfbuzz-gobject.dll,0x14c,x86,0,0,1,5.86,plain
hard_negative,harfbuzz.dll,0x14c,x86,0,0,1,6.67,plain
hard_negative,hb.dll,0x8664,x64,0,0,2,6.65,plain
hard_negative,hmac256.exe,0x8664,x64,0,0,1,6.11,plain
hard_negative,instrument.dll,0x8664,x64,0,0,1,6.20,plain
hard_negative,jansi.dll,0x14c,x86,0,0,1,5.89,plain
hard_negative,jansi_7020260c.dll,0x8664,x64,0,0,1,5.93,plain
hard_negative,java.exe,0x8664,x64,0,0,1,6.07,plain
hard_negative,javaw.exe,0x8664,x64,0,0,1,6.06,plain
hard_negative,jnidispatch.dll,0x8664,x64,0,0,1,6.07,plain
hard_negative,jnidispatch_752d597c.dll,0x14c,x86,0,0,1,6.50,plain
hard_negative,kopia.exe,0x8664,x64,0,0,1,6.13,plain
hard_negative,kryptor.exe,0x8664,x64,0,0,2,6.45,plain
hard_negative,libGLESv2.dll,0x8664,x64,0,0,1,6.31,plain
hard_negative,libKF6ConfigWidgets.dll,0x8664,x64,0,0,1,6.11,plain
hard_negative,libKF6I18n.dll,0x8664,x64,0,0,1,5.96,plain
hard_negative,libKF6ItemViews.dll,0x8664,x64,0,0,1,6.17,plain
hard_negative,libKF6SonnetUi.dll,0x8664,x64,0,0,1,5.97,plain
hard_negative,libKPim6Mbox.dll,0x8664,x64,0,0,1,6.06,plain
hard_negative,libKPim6MimeTreeParserWidgets.dll,0x8664,x64,0,0,1,6.04,plain
hard_negative,libcrypto-1_1.dll,0x8664,x64,0,0,1,5.97,plain
hard_negative,libcrypto-3.dll,0x14c,x86,0,0,1,6.73,plain
hard_negative,libcrypto.dll,0x8664,x64,0,0,1,5.99,plain
hard_negative,libffi-7.dll,0x8664,x64,0,0,1,6.27,plain
hard_negative,libgmodule-2.0-0.dll,0x8664,x64,0,0,1,6.00,plain
hard_negative,libgpg-error-0.dll,0x14c,x86,0,0,1,6.02,plain
hard_negative,libgpgmepp-7.dll,0x14c,x86,0,0,1,6.26,plain
hard_negative,libicalss.dll,0x8664,x64,0,0,1,6.18,plain
hard_negative,libiconv-2.dll,0x8664,x64,0,0,1,6.12,plain
hard_negative,liblzma-5.dll,0x8664,x64,0,0,1,6.25,plain
hard_negative,liblzma.dll,0x14c,x86,0,0,1,6.30,plain
hard_negative,liblzma_292e3765.dll,0x8664,x64,0,0,1,6.24,plain
hard_negative,liblzma_8a42d94e.dll,0x14c,x86,0,0,1,6.37,plain
hard_negative,libomp.dll,0x8664,x64,0,0,1,6.50,plain
hard_negative,libpng16.dll,0x14c,x86,0,0,1,6.53,plain
hard_negative,libqgpgmeqt6-15.dll,0x8664,x64,0,0,1,6.04,plain
hard_negative,libssl-1_1.dll,0x8664,x64,0,0,1,5.41,plain
hard_negative,libssl.dll,0x8664,x64,0,0,1,5.41,plain
hard_negative,libtiff.dll,0x8664,x64,0,0,1,6.36,plain
hard_negative,libwinpthread-1.dll,0x8664,x64,0,0,1,6.11,plain
hard_negative,libzstd.dll,0x8664,x64,0,0,1,6.35,plain
hard_negative,lld-link.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,lldb-argdumper.exe,0x8664,x64,0,0,1,6.39,plain
hard_negative,lldb-instr.exe,0x8664,x64,0,0,1,6.36,plain
hard_negative,lldb-mcp.exe,0x8664,x64,0,0,1,6.41,plain
hard_negative,lldb-server.exe,0x8664,x64,0,0,1,6.37,plain
hard_negative,llvm-ar.exe,0x8664,x64,0,0,1,6.39,plain
hard_negative,llvm-ml.exe,0x8664,x64,0,0,1,6.41,plain
hard_negative,llvm-pdbutil.exe,0x8664,x64,0,0,1,6.36,plain
hard_negative,llvm-rc.exe,0x8664,x64,0,0,1,6.40,plain
hard_negative,llvm-strings.exe,0x8664,x64,0,0,1,6.38,plain
hard_negative,llvm-strip.exe,0x8664,x64,0,0,1,6.36,plain
hard_negative,llvm-symbolizer.exe,0x8664,x64,0,0,1,6.36,plain
hard_negative,lm.x64.dll,0x8664,x64,0,0,3,7.69,packed_other
hard_negative,lzmadec.exe,0x8664,x64,0,0,1,6.26,plain
hard_negative,lzmadec_e95d43ca.exe,0x14c,x86,0,0,1,6.28,plain
hard_negative,lzmainfo.exe,0x8664,x64,0,0,1,6.32,plain
hard_negative,lzmainfo_60a25dd9.exe,0x14c,x86,0,0,1,6.37,plain
hard_negative,mip_ClientTelemetry.dll,0x8664,x64,0,0,1,6.47,plain
hard_negative,mip_core.dll,0x8664,x64,0,0,1,6.40,plain
hard_negative,mip_protection_sdk.dll,0x8664,x64,0,0,1,6.19,plain
hard_negative,mkswap.exe,0x8664,x64,0,0,1,6.10,plain
hard_negative,mpengine.dll,0x8664,x64,0,0,1,6.45,plain
hard_negative,msert.exe,0x8664,x64,0,0,1,6.51,plain
hard_negative,msgconv.exe,0x8664,x64,0,0,1,5.55,plain
hard_negative,msvcp140_2_app.dll,0x8664,x64,0,0,0,0.00,no_exec
hard_negative,msvcp140_app.dll,0x8664,x64,0,0,0,0.00,no_exec
hard_negative,msys-gmpxx-4.dll,0x8664,x64,0,0,1,5.90,plain
hard_negative,msys-pcre-1.dll,0x8664,x64,0,0,1,6.22,plain
hard_negative,ninja.exe,0x8664,x64,0,0,1,6.47,plain
hard_negative,nio.dll,0x8664,x64,0,0,1,6.13,plain
hard_negative,node.exe,0x8664,x64,0,0,2,6.48,plain
hard_negative,nsDialogs.dll,0x14c,x86,0,0,1,6.21,plain
hard_negative,nvptx-arch.exe,0x8664,x64,0,0,1,6.39,plain
hard_negative,okular.exe,0x8664,x64,0,0,1,5.98,plain
hard_negative,peazip-11.2.0.WIN64.exe,0x14c,x86,0,0,2,6.40,plain
hard_negative,pinentry.exe,0x8664,x64,0,0,1,6.07,plain
hard_negative,pinky.exe,0x8664,x64,0,0,1,6.12,plain
hard_negative,pixbufloader-svg.dll,0x14c,x86,0,0,1,6.21,plain
hard_negative,python3.dll,0x14c,x86,0,0,0,0.00,no_exec
hard_negative,pythoncom38.dll,0x8664,x64,0,0,1,6.13,plain
hard_negative,pywintypes312.dll,0x14c,x86,0,0,1,6.26,plain
hard_negative,pywintypes38.dll,0x8664,x64,0,0,1,5.98,plain
hard_negative,qgenericbearer.dll,0x8664,x64,0,0,1,6.11,plain
hard_negative,qgif.dll,0x8664,x64,0,0,1,6.17,plain
hard_negative,qicns.dll,0x8664,x64,0,0,1,6.23,plain
hard_negative,qico.dll,0x8664,x64,0,0,1,6.20,plain
hard_negative,qjpeg.dll,0x8664,x64,0,0,1,6.41,plain
hard_negative,qmodernwindowsstyle.dll,0x8664,x64,0,0,1,6.07,plain
hard_negative,qschannelbackend.dll,0x8664,x64,0,0,1,6.00,plain
hard_negative,qsvg.dll,0x8664,x64,0,0,1,6.14,plain
hard_negative,qsvgicon.dll,0x8664,x64,0,0,1,6.15,plain
hard_negative,qtga.dll,0x8664,x64,0,0,1,6.09,plain
hard_negative,qwbmp.dll,0x8664,x64,0,0,1,6.09,plain
hard_negative,qwebgl.dll,0x8664,x64,0,0,1,6.23,plain
hard_negative,qwebp.dll,0x8664,x64,0,0,1,6.51,plain
hard_negative,qwindowsvistastyle.dll,0x8664,x64,0,0,1,6.28,plain
hard_negative,rclone.exe,0x8664,x64,0,0,1,6.15,plain
hard_negative,realpath.exe,0x8664,x64,0,0,1,6.20,plain
hard_negative,reset.exe,0x8664,x64,0,0,1,6.00,plain
hard_negative,restic_0.19.1_windows_amd64.exe,0x8664,x64,0,0,1,6.13,plain
hard_negative,rufus-4.15.exe,0x8664,x64,0,0,1,6.54,plain
hard_negative,rustup-init.exe,0x8664,x64,0,0,1,6.31,plain
hard_negative,rwarray.dll,0x8664,x64,0,0,1,5.75,plain
hard_negative,scute.dll,0x8664,x64,0,0,1,5.89,plain
hard_negative,sdelete.exe,0x14c,x86,0,0,1,6.62,plain
hard_negative,sdelete64.exe,0x8664,x64,0,0,1,6.50,plain
hard_negative,seafileapplet.exe,0x8664,x64,0,0,1,5.13,plain
hard_negative,setfacl.exe,0x8664,x64,0,0,1,6.11,plain
hard_negative,sha1sum.exe,0x8664,x64,0,0,1,6.38,plain
hard_negative,shimgen.exe,0x14c,x86,1,0,1,5.01,dotnet
hard_negative,sqlcipher.dll,0x8664,x64,0,0,1,5.84,plain
hard_negative,sqlean.dll,0x8664,x64,0,0,1,6.23,plain
hard_negative,sqlite3.dll,0x8664,x64,0,0,1,5.62,plain
hard_negative,stat.exe,0x8664,x64,0,0,1,6.33,plain
hard_negative,sunmscapi.dll,0x8664,x64,0,0,1,5.98,plain
hard_negative,syncthing.exe,0x8664,x64,0,0,1,6.20,plain
hard_negative,tabs.exe,0x8664,x64,0,0,1,5.99,plain
hard_negative,tiff.dll,0x14c,x86,0,0,1,6.53,plain
hard_negative,trust.exe,0x8664,x64,0,0,1,6.17,plain
hard_negative,ucrtbase.dll,0x8664,x64,0,0,1,6.56,plain
hard_negative,vcruntime140.dll,0x14c,x86,0,0,1,6.45,plain
hard_negative,vercmp.exe,0x8664,x64,0,0,1,5.83,plain
hard_negative,web32.exe,0x14c,x86,0,0,1,6.66,plain
hard_negative,webview.x86.dll,0x14c,x86,0,0,1,6.61,plain
hard_negative,wget.exe,0x8664,x64,0,0,1,6.34,plain
hard_negative,windows_czkawka_cli.exe,0x8664,x64,0,0,1,6.42,plain
hard_negative,wix314.exe,0x14c,x86,0,0,1,6.58,plain
hard_negative,xz.exe,0x8664,x64,0,0,1,6.28,plain
hard_negative,xz_1024b9a1.exe,0x14c,x86,0,0,1,6.24,plain
hard_negative,xzdec.exe,0x8664,x64,0,0,1,6.42,plain
hard_negative,xzdec_5a90b00c.exe,0x14c,x86,0,0,1,6.43,plain
hard_negative,zipper.exe,0x8664,x64,0,0,1,6.36,plain
hard_negative,zstd.exe,0x8664,x64,0,0,1,6.35,plain
system,AMDBugReportTool.exe,0x14c,x86,0,0,1,6.52,plain
system,AddInProcess32.exe,0x14c,x86,1,0,1,5.10,dotnet
system,AggregatorHost.exe,0x8664,x64,0,0,2,6.28,plain
system,AppInstallerBackgroundUpdate.exe,0x8664,x64,0,0,2,6.12,plain
system,ApplicationFrameHost.exe,0x8664,x64,0,0,2,6.05,plain
system,ApproveChildRequest.exe,0x8664,x64,0,0,2,6.10,plain
system,AtBroker.exe,0x8664,x64,0,0,2,6.25,plain
system,AuthHost.exe,0x8664,x64,0,0,2,6.15,plain
system,BackgroundTransferHost.exe,0x8664,x64,0,0,2,5.88,plain
system,BitLockerDeviceEncryption.exe,0x8664,x64,0,0,2,6.35,plain
system,ByteCodeGenerator.exe,0x8664,x64,0,0,2,6.14,plain
system,CheckNetIsolation.exe,0x8664,x64,0,0,2,6.04,plain
system,CloudNotifications.exe,0x14c,x86,0,0,1,6.38,plain
system,ComSvcConfig.exe,0x14c,x86,1,0,1,5.70,dotnet
system,DWWIN.EXE,0x8664,x64,0,0,2,6.25,plain
system,Defrag.exe,0x8664,x64,0,0,2,6.11,plain
system,DeviceEject.exe,0x8664,x64,0,0,2,5.73,plain
system,DeviceEnroller.exe,0x8664,x64,0,0,2,6.18,plain
system,Dism.exe,0x8664,x64,0,0,2,6.15,plain
system,DisplaySwitch.exe,0x8664,x64,0,0,2,5.99,plain
system,DpiScaling.exe,0x14c,x86,0,0,1,5.74,plain
system,EDPCleanup.exe,0x8664,x64,0,0,2,6.10,plain
system,EEURestart.exe,0x8664,x64,0,0,1,6.49,plain
system,EaseOfAccessDialog.exe,0x8664,x64,0,0,2,6.18,plain
system,EaseOfAccessDialog_1b5abd93.exe,0x14c,x86,0,0,1,5.83,plain
system,EdmGen.exe,0x14c,x86,1,0,1,5.50,dotnet
system,EhStorAuthn.exe,0x8664,x64,0,0,2,6.06,plain
system,EhStorAuthn_f063d732.exe,0x14c,x86,0,0,1,6.22,plain
system,Fondue.exe,0x14c,x86,0,0,1,6.25,plain
system,GamePanel.exe,0x8664,x64,0,0,2,6.33,plain
system,GamePanel_365fd54b.exe,0x14c,x86,0,0,1,6.37,plain
system,IEExec.exe,0x14c,x86,1,0,1,5.78,dotnet
system,InfDefaultInstall.exe,0x14c,x86,0,0,1,6.40,plain
system,InputSwitchToastHandler.exe,0x8664,x64,0,0,2,6.07,plain
system,LaunchTM.exe,0x8664,x64,0,0,2,6.17,plain
system,LaunchTM_692e5c34.exe,0x14c,x86,0,0,1,6.47,plain
system,LaunchWinApp.exe,0x14c,x86,0,0,1,6.33,plain
system,Ldr64.exe,0x8664,x64,0,0,1,6.35,plain
system,LiveCaptions.exe,0x8664,x64,0,0,2,6.03,plain
system,LogonUI.exe,0x8664,x64,0,0,2,6.10,plain
system,MCU.exe,0x14c,x86,1,0,1,6.34,dotnet
system,MLEngineStub.exe,0x8664,x64,0,0,2,6.12,plain
system,MSBuild.exe,0x8664,x64,1,0,1,5.62,dotnet
system,MdSched.exe,0x8664,x64,0,0,2,6.14,plain
system,Microsoft.Data.UsageAndQualityInsights.MaintenanceTask.exe,0x8664,x64,0,0,2,6.18,plain
system,Microsoft.Workflow.Compiler.exe,0x14c,x86,1,0,1,5.96,dotnet
system,MicrosoftEdgeCP.exe,0x8664,x64,0,0,2,6.02,plain
system,MicrosoftEdgeUpdateSetup.exe,0x14c,x86,0,0,1,6.65,plain
system,MpDefenderCoreService.exe,0x8664,x64,0,0,2,6.45,plain
system,MsSpellCheckingHost.exe,0x8664,x64,0,0,2,6.08,plain
system,MuiUnattend.exe,0x14c,x86,0,0,1,6.12,plain
system,NETSTAT.EXE,0x8664,x64,0,0,2,6.18,plain
system,NetEvtFwdr.exe,0x8664,x64,0,0,2,6.01,plain
system,NpcapHelper.exe,0x14c,x86,0,0,1,6.64,plain
system,NpcapHelper_1001d5c0.exe,0x8664,x64,0,0,1,6.51,plain
system,OpenWith.exe,0x14c,x86,0,0,1,6.31,plain
system,PATHPING.EXE,0x8664,x64,0,0,2,6.09,plain
system,PING.EXE,0x8664,x64,0,0,2,6.19,plain
system,PackagedCWALauncher.exe,0x14c,x86,0,0,1,6.29,plain
system,PickerHost.exe,0x8664,x64,0,0,2,6.10,plain
system,PinEnrollmentBroker.exe,0x8664,x64,0,0,2,6.01,plain
system,PnPUnattend.exe,0x8664,x64,0,0,2,6.05,plain
system,PresentationHost.exe,0x14c,x86,0,0,1,6.20,plain
system,PresentationHost_0111d485.exe,0x8664,x64,0,0,2,6.10,plain
system,ROUTE.EXE,0x14c,x86,0,0,1,6.29,plain
system,RdpSa.exe,0x8664,x64,0,0,2,6.12,plain
system,RdpSaUacHelper.exe,0x8664,x64,0,0,2,6.06,plain
system,RdpSa_d4831696.exe,0x14c,x86,0,0,1,6.30,plain
system,Robocopy.exe,0x14c,x86,0,0,1,6.37,plain
system,RuntimeBroker.exe,0x8664,x64,0,0,2,6.12,plain
system,SIHClient.exe,0x8664,x64,0,0,1,6.35,plain
system,SMConfigInstaller.exe,0x8664,x64,0,0,1,6.29,plain
system,SearchFilterHost.exe,0x14c,x86,0,0,1,6.37,plain
system,SearchIndexer.exe,0x14c,x86,0,0,1,6.38,plain
system,SearchProtocolHost.exe,0x8664,x64,0,0,2,6.25,plain
system,SecEdit.exe,0x14c,x86,0,0,1,5.81,plain
system,SecEdit_bead137f.exe,0x8664,x64,0,0,2,6.03,plain
system,SensorRuntimeBroker.exe,0x8664,x64,0,0,2,6.09,plain
system,ServiceModelReg.exe,0x14c,x86,1,0,1,5.71,dotnet
system,ShellHost.exe,0x8664,x64,0,0,2,6.23,plain
system,SpatialAudioLicenseSrv.exe,0x8664,x64,0,0,2,6.26,plain
system,SyncHost.exe,0x14c,x86,0,0,1,6.31,plain
system,SystemPropertiesHardware.exe,0x14c,x86,0,0,1,5.62,plain
system,SystemPropertiesPerformance.exe,0x14c,x86,0,0,1,5.63,plain
system,SystemSettingsAdminFlows.exe,0x8664,x64,0,0,2,6.23,plain
system,TpmTool.exe,0x8664,x64,0,0,2,6.30,plain
system,UCConfigTask.exe,0x8664,x64,0,0,2,6.00,plain
system,UIMgrBroker.exe,0x8664,x64,0,0,2,6.05,plain
system,UPPrinterInstaller.exe,0x8664,x64,0,0,2,6.12,plain
system,UpgradeResultsUI.exe,0x8664,x64,0,0,2,6.13,plain
system,UsoClient.exe,0x8664,x64,0,0,2,6.12,plain
system,Utilman.exe,0x8664,x64,0,0,2,6.19,plain
system,VSSVC.exe,0x8664,x64,0,0,2,6.08,plain
system,VaultCmd.exe,0x8664,x64,0,0,2,6.12,plain
system,VoiceAccess.exe,0x8664,x64,0,0,2,6.20,plain
system,WMIADAP.exe,0x8664,x64,0,0,2,6.02,plain
system,WPDShextAutoplay.exe,0x14c,x86,0,0,1,6.10,plain
system,WUDFHost.exe,0x8664,x64,0,0,2,6.17,plain
system,WWAHost.exe,0x14c,x86,0,0,1,6.52,plain
system,WerFault.exe,0x8664,x64,0,0,2,6.33,plain
system,WerFaultSecure.exe,0x14c,x86,0,0,1,6.44,plain
system,WinCsFlags.exe,0x8664,x64,0,0,2,6.32,plain
system,Windows.WARP.JITService.exe,0x14c,x86,0,0,1,6.21,plain
system,WlanHelper.exe,0x8664,x64,0,0,1,6.50,plain
system,WlanHelper_b4bc6165.exe,0x14c,x86,0,0,1,6.66,plain
system,WpcTok.exe,0x8664,x64,0,0,2,6.15,plain
system,WsatConfig.exe,0x14c,x86,1,0,1,5.64,dotnet
system,WsatConfig_0c5577f3.exe,0x14c,x86,1,0,1,5.68,dotnet
system,agentactivationruntimestarter.exe,0x8664,x64,0,0,2,5.65,plain
system,agentactivationruntimestarter_536a2035.exe,0x14c,x86,0,0,1,5.64,plain
system,amd-smi.exe,0x8664,x64,0,0,1,6.38,plain
system,amdlogum.exe,0x8664,x64,0,0,1,6.46,plain
system,appverif.exe,0x14c,x86,0,0,1,6.19,plain
system,aspnet_compiler.exe,0x8664,x64,1,0,1,5.56,dotnet
system,aspnet_state.exe,0x8664,x64,0,0,1,6.23,plain
system,at.exe,0x8664,x64,0,0,2,6.18,plain
system,at_cbcf0640.exe,0x14c,x86,0,0,1,6.34,plain
system,atieah32.exe,0x14c,x86,0,0,1,6.64,plain
system,atieah64.exe,0x8664,x64,0,0,1,6.50,plain
system,atieclxx.exe,0x8664,x64,0,0,1,6.39,plain
system,audiodg.exe,0x8664,x64,0,0,3,6.19,plain
system,auditpol.exe,0x8664,x64,0,0,2,6.08,plain
system,autofstx.exe,0x14c,x86,0,0,1,6.41,plain
system,backgroundTaskHost.exe,0x8664,x64,0,0,2,5.65,plain
system,backgroundTaskHost_a3d1c469.exe,0x14c,x86,0,0,1,5.32,plain
system,bcdboot.exe,0x8664,x64,0,0,2,6.22,plain
system,bfscfg.exe,0x8664,x64,0,0,2,6.15,plain
system,bitsadmin.exe,0x14c,x86,0,0,1,5.71,plain
system,browser_broker.exe,0x8664,x64,0,0,2,6.01,plain
system,bthudtask.exe,0x14c,x86,0,0,1,5.57,plain
system,changepk.exe,0x8664,x64,0,0,2,6.13,plain
system,charmap.exe,0x8664,x64,0,0,2,6.20,plain
system,charmap_dbf5f840.exe,0x14c,x86,0,0,1,6.41,plain
system,chkntfs.exe,0x8664,x64,0,0,2,5.57,plain
system,choice.exe,0x14c,x86,0,0,1,6.27,plain
system,cleanmgr.exe,0x8664,x64,0,0,2,6.00,plain
system,clinfo.exe,0x8664,x64,0,0,1,6.45,plain
system,cmdkey.exe,0x14c,x86,0,0,1,5.96,plain
system,cmmon32.exe,0x14c,x86,0,0,1,5.79,plain
system,cmstp.exe,0x14c,x86,0,0,1,6.02,plain
system,compact.exe,0x8664,x64,0,0,2,6.13,plain
system,compact_b23fd0fc.exe,0x14c,x86,0,0,1,6.35,plain
system,convert.exe,0x8664,x64,0,0,2,5.57,plain
system,convert_1d09e2c6.exe,0x14c,x86,0,0,1,5.79,plain
system,convertvhd.exe,0x8664,x64,0,0,2,6.21,plain
system,cscript.exe,0x14c,x86,0,0,1,6.32,plain
system,csrss.exe,0x8664,x64,0,0,1,5.61,plain
system,ctfmon.exe,0x8664,x64,0,0,2,6.14,plain
system,ctfmon_6beb6501.exe,0x14c,x86,0,0,1,6.45,plain
system,cttune.exe,0x14c,x86,0,0,1,6.46,plain
system,curl.exe,0x14c,x86,0,0,1,6.66,plain
system,curl_73d24149.exe,0x8664,x64,0,0,1,6.37,plain
system,dccw.exe,0x14c,x86,0,0,1,6.33,plain
system,dcomcnfg.exe,0x8664,x64,0,0,2,5.71,plain
system,ddodiag.exe,0x8664,x64,0,0,2,5.87,plain
system,deploymentcsphelper.exe,0x8664,x64,0,0,2,6.08,plain
system,dfrgui.exe,0x14c,x86,0,0,1,6.35,plain
system,dfrgui_fb229970.exe,0x8664,x64,0,0,2,6.16,plain
system,dfsvc.exe,0x14c,x86,1,0,1,5.78,dotnet
system,dgtrayicon.exe,0x8664,x64,0,0,1,6.46,plain
system,dialer.exe,0x8664,x64,0,0,2,6.02,plain
system,directxdatabaseupdater.exe,0x8664,x64,0,0,2,6.13,plain
system,diskperf.exe,0x14c,x86,0,0,1,6.14,plain
system,diskusage.exe,0x14c,x86,0,0,1,6.36,plain
system,dllhst3g.exe,0x8664,x64,0,0,2,6.14,plain
system,dmclient.exe,0x8664,x64,0,0,2,6.10,plain
system,doskey.exe,0x8664,x64,0,0,2,5.52,plain
system,dpapimig.exe,0x14c,x86,0,0,1,5.88,plain
system,drvinst.exe,0x8664,x64,0,0,2,6.27,plain
system,dsregcmd.exe,0x8664,x64,0,0,2,6.22,plain
system,dtdump.exe,0x8664,x64,0,0,2,6.15,plain
system,dusmtask.exe,0x8664,x64,0,0,2,6.10,plain
system,dvdplay.exe,0x14c,x86,0,0,1,5.76,plain
system,dvdplay_ca692f9c.exe,0x8664,x64,0,0,2,5.73,plain
system,dxdiag.exe,0x8664,x64,0,0,2,6.18,plain
system,edit.exe,0x8664,x64,0,0,1,6.25,plain
system,efsui.exe,0x14c,x86,0,0,1,5.88,plain
system,esimtool.exe,0x8664,x64,0,0,2,6.11,plain
system,expand.exe,0x8664,x64,0,0,2,6.19,plain
system,explorer.exe,0x14c,x86,0,0,1,6.42,plain
system,extrac32.exe,0x14c,x86,0,0,1,6.49,plain
system,fc.exe,0x8664,x64,0,0,2,5.70,plain
system,findstr.exe,0x8664,x64,0,0,2,6.24,plain
system,forfiles.exe,0x14c,x86,0,0,1,6.25,plain
system,fsutil.exe,0x8664,x64,0,0,2,6.14,plain
system,fsutil_91e847ee.exe,0x14c,x86,0,0,1,6.32,plain
system,ftp.exe,0x8664,x64,0,0,2,6.18,plain
system,gpupdate.exe,0x14c,x86,0,0,1,6.09,plain
system,grpconv.exe,0x14c,x86,0,0,1,5.93,plain
system,help.exe,0x14c,x86,0,0,1,5.73,plain
system,hh.exe,0x14c,x86,0,0,1,5.95,plain
system,ie4uinit.exe,0x8664,x64,0,0,2,6.24,plain
system,ieUnatt.exe,0x8664,x64,0,0,2,6.21,plain
system,instnm.exe,0x14c,x86,0,0,1,5.69,plain
system,ipconfig.exe,0x14c,x86,0,0,1,6.30,plain
system,iscsicli.exe,0x8664,x64,0,0,2,6.18,plain
system,jsc.exe,0x14c,x86,1,0,1,5.63,dotnet
system,klist.exe,0x8664,x64,0,0,2,6.16,plain
system,la57setup.exe,0x8664,x64,0,0,2,5.80,plain
system,label.exe,0x8664,x64,0,0,2,5.64,plain
system,lsass.exe,0x8664,x64,0,0,2,6.01,plain
system,makecab.exe,0x14c,x86,0,0,1,6.59,plain
system,manage-bde.exe,0x8664,x64,0,0,2,6.25,plain
system,mfpmp.exe,0x14c,x86,0,0,1,6.11,plain
system,mmc.exe,0x8664,x64,0,0,2,6.15,plain
system,mobsync.exe,0x14c,x86,0,0,1,6.31,plain
system,msconfig.exe,0x8664,x64,0,0,2,5.96,plain
system,mshta.exe,0x8664,x64,0,0,2,5.78,plain
system,msiexec.exe,0x14c,x86,0,0,1,6.16,plain
